commodity_id,date,open,close,high,low,volume
1,2023-12-28 00:00:00-05:00,2081.60009765625,2073.89990234375,2087.300048828125,2066.5,338.0
1,2023-12-29 00:00:00-05:00,2068.0,2062.39990234375,2068.89990234375,2062.10009765625,47.0
1,2024-01-02 00:00:00-05:00,2063.5,2064.39990234375,2073.699951171875,2057.10009765625,61.0
1,2024-01-03 00:00:00-05:00,2034.199951171875,2034.199951171875,2044.0,2034.199951171875,54.0
1,2024-01-04 00:00:00-05:00,2041.5999755859375,2042.300048828125,2044.5,2038.0,88.0
1,2024-01-05 00:00:00-05:00,2044.5,2042.4000244140625,2048.10009765625,2042.4000244140625,12.0
1,2024-01-08 00:00:00-05:00,2019.0999755859375,2026.5999755859375,2033.699951171875,2019.0999755859375,10.0
1,2024-01-09 00:00:00-05:00,2035.800048828125,2026.4000244140625,2035.800048828125,2026.4000244140625,27.0
1,2024-01-10 00:00:00-05:00,2029.0,2021.699951171875,2035.5999755859375,2021.699951171875,538.0
1,2024-01-11 00:00:00-05:00,2025.0999755859375,2014.300048828125,2025.0999755859375,2014.300048828125,97.0
1,2024-01-12 00:00:00-05:00,2031.0999755859375,2046.699951171875,2057.0,2031.0999755859375,390.0
1,2024-01-16 00:00:00-05:00,2051.699951171875,2026.0,2054.800048828125,2026.0,46.0
1,2024-01-17 00:00:00-05:00,2026.5,2002.5999755859375,2026.5,2002.5999755859375,764.0
1,2024-01-18 00:00:00-05:00,2012.800048828125,2018.5999755859375,2018.5999755859375,2009.5,1474.0
1,2024-01-19 00:00:00-05:00,2023.199951171875,2026.5,2036.0,2019.5,50.0
1,2024-01-22 00:00:00-05:00,2021.300048828125,2019.800048828125,2021.300048828125,2019.800048828125,12.0
1,2024-01-23 00:00:00-05:00,2030.300048828125,2023.699951171875,2030.300048828125,2022.5,15.0
1,2024-01-24 00:00:00-05:00,2023.199951171875,2013.9000244140625,2033.199951171875,2013.9000244140625,253.0
1,2024-01-25 00:00:00-05:00,2012.0999755859375,2016.9000244140625,2022.4000244140625,2012.0999755859375,548.0
1,2024-01-26 00:00:00-05:00,2021.699951171875,2016.800048828125,2022.4000244140625,2016.800048828125,49.0
1,2024-01-29 00:00:00-05:00,2025.199951171875,2025.199951171875,2025.199951171875,2025.199951171875,150708.0
1,2024-01-30 00:00:00-05:00,2032.5,2031.5,2048.5,2028.0999755859375,26907.0
1,2024-01-31 00:00:00-05:00,2035.4000244140625,2048.39990234375,2055.0,2030.0,2007.0
1,2024-02-01 00:00:00-05:00,2040.199951171875,2053.0,2064.5,2029.0,947.0
1,2024-02-02 00:00:00-05:00,2054.800048828125,2036.0999755859375,2055.89990234375,2027.699951171875,888.0
1,2024-02-05 00:00:00-05:00,2038.9000244140625,2025.699951171875,2040.800048828125,2013.800048828125,412.0
1,2024-02-06 00:00:00-05:00,2025.9000244140625,2034.5,2037.300048828125,2025.9000244140625,249.0
1,2024-02-07 00:00:00-05:00,2032.800048828125,2035.199951171875,2039.5,2032.699951171875,71.0
1,2024-02-08 00:00:00-05:00,2028.0,2032.199951171875,2036.699951171875,2020.300048828125,341.0
1,2024-02-09 00:00:00-05:00,2032.0,2023.300048828125,2032.0,2020.0,62.0
1,2024-02-12 00:00:00-05:00,2025.5,2018.199951171875,2025.5,2011.5999755859375,317.0
1,2024-02-13 00:00:00-05:00,2025.0999755859375,1992.9000244140625,2025.800048828125,1990.0,198.0
1,2024-02-14 00:00:00-05:00,1990.300048828125,1990.300048828125,1993.5,1984.800048828125,1916.0
1,2024-02-15 00:00:00-05:00,1993.5999755859375,2002.0999755859375,2007.199951171875,1993.5999755859375,286.0
1,2024-02-16 00:00:00-05:00,2005.0,2011.5,2011.5,1996.5,32.0
1,2024-02-20 00:00:00-05:00,2015.5999755859375,2027.5,2029.0,2015.5999755859375,1326.0
1,2024-02-21 00:00:00-05:00,2028.199951171875,2022.300048828125,2028.199951171875,2022.300048828125,15.0
1,2024-02-22 00:00:00-05:00,2033.199951171875,2019.699951171875,2033.199951171875,2019.699951171875,964.0
1,2024-02-23 00:00:00-05:00,2026.0,2038.5999755859375,2038.5999755859375,2014.9000244140625,22.0
1,2024-02-26 00:00:00-05:00,2034.0999755859375,2028.5,2035.4000244140625,2024.800048828125,143.0
1,2024-02-27 00:00:00-05:00,2035.9000244140625,2034.0,2035.9000244140625,2034.0,964.0
1,2024-02-28 00:00:00-05:00,2029.5,2033.0,2037.0,2024.800048828125,581.0
1,2024-02-29 00:00:00-05:00,2034.300048828125,2045.699951171875,2049.800048828125,2034.300048828125,706.0
1,2024-03-01 00:00:00-05:00,2043.0999755859375,2086.89990234375,2086.89990234375,2041.800048828125,1210.0
1,2024-03-04 00:00:00-05:00,2083.60009765625,2117.699951171875,2119.800048828125,2080.699951171875,805.0
1,2024-03-05 00:00:00-05:00,2114.89990234375,2133.5,2133.5,2111.39990234375,1287.0
1,2024-03-06 00:00:00-05:00,2125.5,2150.300048828125,2150.300048828125,2125.5,443.0
1,2024-03-07 00:00:00-05:00,2147.0,2158.0,2163.0,2147.0,152.0
1,2024-03-08 00:00:00-05:00,2167.300048828125,2178.60009765625,2194.89990234375,2166.300048828125,259.0
1,2024-03-11 00:00:00-04:00,2181.0,2182.5,2184.0,2177.199951171875,738.0
1,2024-03-12 00:00:00-04:00,2182.5,2160.39990234375,2182.699951171875,2160.39990234375,550.0
1,2024-03-13 00:00:00-04:00,2162.5,2175.39990234375,2175.39990234375,2162.5,20.0
1,2024-03-14 00:00:00-04:00,2163.0,2163.0,2163.0,2162.300048828125,515.0
1,2024-03-15 00:00:00-04:00,2161.699951171875,2157.300048828125,2161.699951171875,2157.300048828125,100.0
1,2024-03-18 00:00:00-04:00,2146.199951171875,2160.699951171875,2160.699951171875,2146.199951171875,21.0
1,2024-03-19 00:00:00-04:00,2156.10009765625,2156.300048828125,2156.300048828125,2156.10009765625,12.0
1,2024-03-20 00:00:00-04:00,2157.300048828125,2157.89990234375,2185.89990234375,2150.89990234375,17.0
1,2024-03-21 00:00:00-04:00,2207.0,2182.39990234375,2211.60009765625,2182.39990234375,63.0
1,2024-03-22 00:00:00-04:00,2179.199951171875,2158.10009765625,2179.60009765625,2157.5,19.0
1,2024-03-25 00:00:00-04:00,2166.199951171875,2174.800048828125,2179.39990234375,2166.199951171875,79.0
1,2024-03-26 00:00:00-04:00,2182.699951171875,2175.60009765625,2182.699951171875,2175.60009765625,202373.0
1,2024-03-27 00:00:00-04:00,2179.39990234375,2190.60009765625,2196.199951171875,2172.10009765625,31200.0
1,2024-03-28 00:00:00-04:00,2193.60009765625,2217.39990234375,2234.10009765625,2187.10009765625,2040.0
1,2024-04-01 00:00:00-04:00,2235.699951171875,2236.5,2264.199951171875,2230.0,400.0
1,2024-04-02 00:00:00-04:00,2252.0,2261.0,2279.199951171875,2247.60009765625,435.0
1,2024-04-03 00:00:00-04:00,2281.699951171875,2294.39990234375,2298.800048828125,2267.89990234375,285.0
1,2024-04-04 00:00:00-04:00,2301.699951171875,2288.800048828125,2302.89990234375,2280.0,251.0
1,2024-04-05 00:00:00-04:00,2289.199951171875,2325.699951171875,2328.39990234375,2267.39990234375,344.0
1,2024-04-08 00:00:00-04:00,2325.60009765625,2331.699951171875,2341.800048828125,2319.0,202.0
1,2024-04-09 00:00:00-04:00,2337.800048828125,2343.5,2364.699951171875,2337.800048828125,211.0
1,2024-04-10 00:00:00-04:00,2346.60009765625,2329.60009765625,2358.10009765625,2327.699951171875,377.0
1,2024-04-11 00:00:00-04:00,2341.5,2354.800048828125,2376.300048828125,2330.60009765625,283.0
1,2024-04-12 00:00:00-04:00,2377.300048828125,2356.199951171875,2429.0,2334.300048828125,584.0
1,2024-04-15 00:00:00-04:00,2362.10009765625,2365.800048828125,2384.699951171875,2326.0,1801.0
1,2024-04-16 00:00:00-04:00,2384.0,2390.800048828125,2390.800048828125,2371.39990234375,41.0
1,2024-04-17 00:00:00-04:00,2384.199951171875,2371.699951171875,2391.39990234375,2369.300048828125,37.0
1,2024-04-18 00:00:00-04:00,2368.39990234375,2382.300048828125,2384.39990234375,2368.39990234375,128.0
1,2024-04-19 00:00:00-04:00,2379.300048828125,2398.39990234375,2399.800048828125,2377.300048828125,160.0
1,2024-04-22 00:00:00-04:00,2383.300048828125,2332.199951171875,2383.300048828125,2326.89990234375,53.0
1,2024-04-23 00:00:00-04:00,2327.699951171875,2327.699951171875,2330.800048828125,2294.199951171875,171.0
1,2024-04-24 00:00:00-04:00,2321.300048828125,2324.5,2328.699951171875,2314.60009765625,95.0
1,2024-04-25 00:00:00-04:00,2315.0,2329.800048828125,2329.800048828125,2305.0,1024.0
1,2024-04-26 00:00:00-04:00,2347.89990234375,2334.800048828125,2347.89990234375,2332.800048828125,717.0
1,2024-04-29 00:00:00-04:00,2334.800048828125,2345.39990234375,2345.5,2327.89990234375,405.0
1,2024-04-30 00:00:00-04:00,2322.5,2291.39990234375,2322.5,2291.39990234375,113.0
1,2024-05-01 00:00:00-04:00,2287.699951171875,2299.89990234375,2327.300048828125,2283.800048828125,42.0
1,2024-05-02 00:00:00-04:00,2321.699951171875,2299.199951171875,2324.699951171875,2292.300048828125,56.0
1,2024-05-03 00:00:00-04:00,2300.0,2299.0,2301.0,2277.60009765625,194.0
1,2024-05-06 00:00:00-04:00,2322.800048828125,2321.60009765625,2325.5,2314.199951171875,9.0
1,2024-05-07 00:00:00-04:00,2324.300048828125,2315.199951171875,2324.300048828125,2315.199951171875,25.0
1,2024-05-08 00:00:00-04:00,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625,4.0
1,2024-05-09 00:00:00-04:00,2310.699951171875,2332.10009765625,2339.5,2310.699951171875,5.0
1,2024-05-10 00:00:00-04:00,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125,126.0
1,2024-05-13 00:00:00-04:00,2358.300048828125,2336.10009765625,2358.300048828125,2336.10009765625,14.0
1,2024-05-14 00:00:00-04:00,2336.0,2353.39990234375,2358.0,2336.0,6.0
1,2024-05-15 00:00:00-04:00,2361.60009765625,2388.699951171875,2388.699951171875,2356.0,29.0
1,2024-05-16 00:00:00-04:00,2389.5,2380.0,2392.199951171875,2380.0,7.0
1,2024-05-17 00:00:00-04:00,2380.699951171875,2412.199951171875,2415.800048828125,2380.699951171875,213.0
1,2024-05-20 00:00:00-04:00,2415.800048828125,2433.89990234375,2435.800048828125,2409.699951171875,40.0
1,2024-05-21 00:00:00-04:00,2429.5,2421.699951171875,2429.5,2421.0,6.0
1,2024-05-22 00:00:00-04:00,2417.5,2389.199951171875,2417.60009765625,2375.800048828125,180.0
1,2024-05-23 00:00:00-04:00,2371.199951171875,2335.0,2371.199951171875,2335.0,365.0
1,2024-05-24 00:00:00-04:00,2342.60009765625,2332.5,2345.39990234375,2332.5,25.0
1,2024-05-28 00:00:00-04:00,2336.89990234375,2355.199951171875,2359.699951171875,2336.89990234375,26.0
1,2024-05-29 00:00:00-04:00,2340.300048828125,2340.300048828125,2340.300048828125,2340.300048828125,119317.0
1,2024-05-30 00:00:00-04:00,2336.89990234375,2342.89990234375,2349.5,2320.800048828125,32587.0
1,2024-05-31 00:00:00-04:00,2344.10009765625,2322.89990234375,2354.0,2319.0,941.0
1,2024-06-03 00:00:00-04:00,2322.60009765625,2346.60009765625,2347.5,2312.0,781.0
1,2024-06-04 00:00:00-04:00,2347.5,2325.5,2347.699951171875,2313.89990234375,890.0
1,2024-06-05 00:00:00-04:00,2326.39990234375,2354.10009765625,2354.300048828125,2326.199951171875,295.0
1,2024-06-06 00:00:00-04:00,2355.0,2370.300048828125,2375.800048828125,2355.0,179.0
1,2024-06-07 00:00:00-04:00,2379.89990234375,2305.199951171875,2385.10009765625,2285.39990234375,269.0
1,2024-06-10 00:00:00-04:00,2290.60009765625,2307.699951171875,2309.300048828125,2290.5,69.0
1,2024-06-11 00:00:00-04:00,2300.0,2307.5,2314.10009765625,2300.0,871.0
1,2024-06-12 00:00:00-04:00,2314.89990234375,2336.0,2338.699951171875,2310.300048828125,132.0
1,2024-06-13 00:00:00-04:00,2309.39990234375,2300.199951171875,2317.699951171875,2296.199951171875,298.0
1,2024-06-14 00:00:00-04:00,2307.0,2331.39990234375,2331.39990234375,2305.800048828125,948.0
1,2024-06-17 00:00:00-04:00,2320.199951171875,2312.39990234375,2320.199951171875,2309.60009765625,110.0
1,2024-06-18 00:00:00-04:00,2311.800048828125,2330.39990234375,2330.39990234375,2311.800048828125,43.0
1,2024-06-20 00:00:00-04:00,2328.89990234375,2353.800048828125,2354.0,2328.300048828125,183.0
1,2024-06-21 00:00:00-04:00,2331.199951171875,2316.39990234375,2331.199951171875,2316.39990234375,76.0
1,2024-06-24 00:00:00-04:00,2323.300048828125,2330.0,2332.89990234375,2322.699951171875,99.0
1,2024-06-25 00:00:00-04:00,2324.39990234375,2316.60009765625,2333.0,2316.60009765625,105.0
1,2024-06-26 00:00:00-04:00,2307.89990234375,2299.199951171875,2314.39990234375,2298.0,986.0
1,2024-06-27 00:00:00-04:00,2296.800048828125,2324.5,2329.0,2295.0,1532.0
1,2024-06-28 00:00:00-04:00,2325.39990234375,2327.699951171875,2338.300048828125,2319.0,92.0
1,2024-07-01 00:00:00-04:00,2323.800048828125,2327.60009765625,2329.699951171875,2321.699951171875,237.0
1,2024-07-02 00:00:00-04:00,2330.699951171875,2323.0,2334.60009765625,2323.0,30.0
1,2024-07-03 00:00:00-04:00,2330.89990234375,2359.800048828125,2361.60009765625,2330.89990234375,59.0
1,2024-07-05 00:00:00-04:00,2354.89990234375,2388.5,2388.5,2354.89990234375,72.0
1,2024-07-08 00:00:00-04:00,2381.699951171875,2355.199951171875,2383.800048828125,2352.800048828125,64.0
1,2024-07-09 00:00:00-04:00,2363.10009765625,2360.10009765625,2363.699951171875,2360.10009765625,9.0
1,2024-07-10 00:00:00-04:00,2366.300048828125,2372.199951171875,2377.0,2365.800048828125,19.0
1,2024-07-11 00:00:00-04:00,2378.699951171875,2415.0,2416.699951171875,2378.699951171875,72.0
1,2024-07-12 00:00:00-04:00,2399.800048828125,2414.0,2414.0,2391.300048828125,355.0
1,2024-07-15 00:00:00-04:00,2430.0,2422.89990234375,2436.0,2422.89990234375,540.0
1,2024-07-16 00:00:00-04:00,2427.39990234375,2462.39990234375,2462.39990234375,2427.39990234375,93.0
1,2024-07-17 00:00:00-04:00,2472.89990234375,2454.800048828125,2473.10009765625,2454.800048828125,10.0
1,2024-07-18 00:00:00-04:00,2466.0,2451.800048828125,2466.0,2451.800048828125,2.0
1,2024-07-19 00:00:00-04:00,2418.800048828125,2395.5,2419.199951171875,2395.5,15.0
1,2024-07-22 00:00:00-04:00,2402.10009765625,2392.0,2402.10009765625,2392.0,18.0
1,2024-07-23 00:00:00-04:00,2395.800048828125,2404.60009765625,2404.60009765625,2388.699951171875,41.0
1,2024-07-24 00:00:00-04:00,2421.0,2413.300048828125,2421.0,2411.60009765625,6.0
1,2024-07-25 00:00:00-04:00,2365.5,2351.89990234375,2365.5,2351.89990234375,31.0
1,2024-07-26 00:00:00-04:00,2368.699951171875,2380.0,2386.89990234375,2368.699951171875,95.0
1,2024-07-29 00:00:00-04:00,2377.300048828125,2377.300048828125,2377.300048828125,2377.300048828125,126409.0
1,2024-07-30 00:00:00-04:00,2380.89990234375,2405.0,2409.300048828125,2373.800048828125,25944.0
1,2024-07-31 00:00:00-04:00,2407.10009765625,2426.5,2447.60009765625,2402.800048828125,1313.0
1,2024-08-01 00:00:00-04:00,2446.699951171875,2435.0,2455.10009765625,2430.39990234375,690.0
1,2024-08-02 00:00:00-04:00,2444.0,2425.699951171875,2477.0,2416.0,550.0
1,2024-08-05 00:00:00-04:00,2442.0,2401.699951171875,2449.800048828125,2367.39990234375,334.0
1,2024-08-06 00:00:00-04:00,2414.5,2389.10009765625,2421.800048828125,2380.0,163.0
1,2024-08-07 00:00:00-04:00,2392.199951171875,2390.5,2401.0,2384.5,130.0
1,2024-08-08 00:00:00-04:00,2384.300048828125,2422.199951171875,2422.800048828125,2384.300048828125,201.0
1,2024-08-09 00:00:00-04:00,2422.300048828125,2432.10009765625,2432.10009765625,2418.5,611.0
1,2024-08-12 00:00:00-04:00,2432.699951171875,2462.39990234375,2469.800048828125,2432.0,566.0
1,2024-08-13 00:00:00-04:00,2461.0,2466.699951171875,2470.0,2456.5,510.0
1,2024-08-14 00:00:00-04:00,2468.0,2439.39990234375,2472.10009765625,2439.39990234375,274.0
1,2024-08-15 00:00:00-04:00,2451.800048828125,2453.10009765625,2467.699951171875,2431.199951171875,285.0
1,2024-08-16 00:00:00-04:00,2453.5,2498.60009765625,2508.0,2451.39990234375,197.0
1,2024-08-19 00:00:00-04:00,2508.5,2501.800048828125,2508.5,2487.199951171875,88.0
1,2024-08-20 00:00:00-04:00,2503.5,2511.300048828125,2527.300048828125,2500.699951171875,187.0
1,2024-08-21 00:00:00-04:00,2511.0,2508.39990234375,2515.39990234375,2503.89990234375,96.0
1,2024-08-22 00:00:00-04:00,2504.10009765625,2478.89990234375,2504.10009765625,2471.10009765625,210.0
1,2024-08-23 00:00:00-04:00,2486.5,2508.39990234375,2508.39990234375,2486.5,94.0
1,2024-08-26 00:00:00-04:00,2509.89990234375,2517.699951171875,2523.10009765625,2509.10009765625,290.0
1,2024-08-27 00:00:00-04:00,2515.199951171875,2516.0,2523.10009765625,2506.89990234375,100.0
1,2024-08-28 00:00:00-04:00,2501.0,2501.0,2501.0,2501.0,2353.0
1,2024-08-29 00:00:00-04:00,2504.10009765625,2525.699951171875,2525.699951171875,2503.89990234375,3966.0
1,2024-08-30 00:00:00-04:00,2519.5,2493.800048828125,2525.39990234375,2493.800048828125,208.0
1,2024-09-03 00:00:00-04:00,2501.60009765625,2489.89990234375,2501.800048828125,2476.300048828125,206.0
1,2024-09-04 00:00:00-04:00,2490.89990234375,2493.39990234375,2493.39990234375,2483.5,470.0
1,2024-09-05 00:00:00-04:00,2493.699951171875,2511.39990234375,2513.300048828125,2493.39990234375,54.0
1,2024-09-06 00:00:00-04:00,2510.300048828125,2493.5,2517.89990234375,2483.699951171875,96.0
1,2024-09-09 00:00:00-04:00,2491.300048828125,2501.800048828125,2504.699951171875,2491.300048828125,96.0
1,2024-09-10 00:00:00-04:00,2512.300048828125,2512.300048828125,2512.300048828125,2512.300048828125,5.0
1,2024-09-11 00:00:00-04:00,2525.800048828125,2512.10009765625,2525.800048828125,2502.300048828125,90.0
1,2024-09-12 00:00:00-04:00,2529.10009765625,2551.199951171875,2557.0,2523.39990234375,132.0
1,2024-09-13 00:00:00-04:00,2568.800048828125,2581.300048828125,2581.800048828125,2565.0,31.0
1,2024-09-16 00:00:00-04:00,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28.0
1,2024-09-17 00:00:00-04:00,2581.199951171875,2564.300048828125,2581.800048828125,2564.300048828125,22.0
1,2024-09-18 00:00:00-04:00,2570.699951171875,2570.699951171875,2570.699951171875,2549.199951171875,25.0
1,2024-09-19 00:00:00-04:00,2566.0,2588.0,2588.0,2566.0,99.0
1,2024-09-20 00:00:00-04:00,2590.39990234375,2619.89990234375,2621.800048828125,2590.39990234375,17.0
1,2024-09-23 00:00:00-04:00,2626.5,2626.5,2626.5,2626.5,9.0
1,2024-09-24 00:00:00-04:00,2636.800048828125,2651.199951171875,2662.300048828125,2625.5,35.0
1,2024-09-25 00:00:00-04:00,2656.300048828125,2659.199951171875,2664.199951171875,2649.300048828125,175.0
1,2024-09-26 00:00:00-04:00,2662.300048828125,2669.89990234375,2669.89990234375,2660.800048828125,17216.0
1,2024-09-27 00:00:00-04:00,2670.0,2644.300048828125,2672.10009765625,2641.699951171875,4228.0
1,2024-09-30 00:00:00-04:00,2660.89990234375,2636.10009765625,2662.10009765625,2623.199951171875,973.0
1,2024-10-01 00:00:00-04:00,2631.39990234375,2667.300048828125,2670.89990234375,2631.39990234375,153.0
1,2024-10-02 00:00:00-04:00,2650.60009765625,2647.10009765625,2657.199951171875,2640.0,72.0
1,2024-10-03 00:00:00-04:00,2642.800048828125,2657.10009765625,2657.10009765625,2640.0,354.0
1,2024-10-04 00:00:00-04:00,2656.0,2645.800048828125,2667.0,2639.0,114.0
1,2024-10-07 00:00:00-04:00,2648.699951171875,2644.800048828125,2657.39990234375,2639.0,284.0
1,2024-10-08 00:00:00-04:00,2639.0,2615.0,2639.0,2609.300048828125,687.0
1,2024-10-09 00:00:00-04:00,2603.0,2606.0,2607.699951171875,2603.0,152.0
1,2024-10-10 00:00:00-04:00,2602.5,2620.60009765625,2628.300048828125,2602.5,320.0
1,2024-10-11 00:00:00-04:00,2638.300048828125,2657.60009765625,2658.10009765625,2638.199951171875,12.0
1,2024-10-14 00:00:00-04:00,2655.0,2647.800048828125,2655.300048828125,2647.800048828125,40.0
1,2024-10-15 00:00:00-04:00,2661.39990234375,2661.39990234375,2661.39990234375,2661.39990234375,39.0
1,2024-10-16 00:00:00-04:00,2674.0,2674.0,2674.0,2674.0,6.0
1,2024-10-17 00:00:00-04:00,2677.39990234375,2691.0,2691.699951171875,2677.199951171875,30.0
1,2024-10-18 00:00:00-04:00,2713.699951171875,2713.699951171875,2719.60009765625,2713.699951171875,29.0
1,2024-10-21 00:00:00-04:00,2721.89990234375,2723.10009765625,2738.39990234375,2719.5,52.0
1,2024-10-22 00:00:00-04:00,2731.699951171875,2744.199951171875,2746.0,2728.60009765625,93.0
1,2024-10-23 00:00:00-04:00,2742.5,2714.39990234375,2742.5,2714.199951171875,18.0
1,2024-10-24 00:00:00-04:00,2729.0,2734.89990234375,2736.10009765625,2729.0,27.0
1,2024-10-25 00:00:00-04:00,2725.5,2740.89990234375,2742.39990234375,2725.5,29.0
1,2024-10-28 00:00:00-04:00,2736.10009765625,2742.89990234375,2742.89990234375,2729.5,56.0
1,2024-10-29 00:00:00-04:00,2768.39990234375,2768.39990234375,2768.39990234375,2768.39990234375,848.0
1,2024-10-30 00:00:00-04:00,2774.60009765625,2788.5,2789.0,2774.60009765625,231.0
1,2024-10-31 00:00:00-04:00,2787.39990234375,2738.300048828125,2787.5,2733.5,849.0
1,2024-11-01 00:00:00-04:00,2745.5,2738.60009765625,2756.0,2734.199951171875,109.0
1,2024-11-04 00:00:00-05:00,2736.5,2736.10009765625,2737.10009765625,2736.10009765625,16.0
1,2024-11-05 00:00:00-05:00,2743.0,2740.300048828125,2743.89990234375,2740.300048828125,23.0
1,2024-11-06 00:00:00-05:00,2734.5,2667.60009765625,2734.5,2659.39990234375,427.0
1,2024-11-07 00:00:00-05:00,2662.5,2698.39990234375,2699.10009765625,2662.5,676.0
1,2024-11-08 00:00:00-05:00,2688.5,2687.5,2694.60009765625,2682.89990234375,1038.0
1,2024-11-11 00:00:00-05:00,2671.699951171875,2611.199951171875,2671.699951171875,2611.199951171875,20.0
1,2024-11-12 00:00:00-05:00,2605.5,2600.0,2605.5,2592.800048828125,118.0
1,2024-11-13 00:00:00-05:00,2611.10009765625,2580.800048828125,2611.800048828125,2580.800048828125,53.0
1,2024-11-14 00:00:00-05:00,2555.10009765625,2568.199951171875,2576.199951171875,2554.199951171875,27.0
1,2024-11-15 00:00:00-05:00,2565.699951171875,2565.699951171875,2565.699951171875,2565.699951171875,20.0
1,2024-11-18 00:00:00-05:00,2591.699951171875,2610.60009765625,2610.699951171875,2589.39990234375,136.0
1,2024-11-19 00:00:00-05:00,2621.89990234375,2627.10009765625,2627.699951171875,2619.300048828125,87.0
1,2024-11-20 00:00:00-05:00,2638.5,2648.199951171875,2648.199951171875,2638.5,27.0
1,2024-11-21 00:00:00-05:00,2659.300048828125,2672.10009765625,2672.10009765625,2655.699951171875,33.0
1,2024-11-22 00:00:00-05:00,2687.5,2709.89990234375,2710.5,2685.60009765625,41.0
1,2024-11-25 00:00:00-05:00,2689.39990234375,2616.800048828125,2689.39990234375,2616.800048828125,94.0
1,2024-11-26 00:00:00-05:00,2625.60009765625,2620.300048828125,2625.60009765625,2620.300048828125,94.0
1,2024-11-27 00:00:00-05:00,2633.5,2674.60009765625,2649.800048828125,2627.199951171875,44189.0
2,2023-11-27 00:00:00-05:00,24.80500030517578,24.672000885009766,24.850000381469727,24.672000885009766,14.0
2,2023-11-28 00:00:00-05:00,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,59633.0
2,2023-11-29 00:00:00-05:00,25.049999237060547,25.07200050354004,25.30500030517578,24.850000381469727,5716.0
2,2023-11-30 00:00:00-05:00,25.03499984741211,25.292999267578125,25.325000762939453,24.96500015258789,882.0
2,2023-12-01 00:00:00-05:00,25.399999618530273,25.499000549316406,25.565000534057617,25.155000686645508,491.0
2,2023-12-04 00:00:00-05:00,25.59000015258789,24.55500030517578,25.934999465942383,24.450000762939453,194.0
2,2023-12-05 00:00:00-05:00,24.55500030517578,24.201000213623047,24.655000686645508,24.0,369.0
2,2023-12-06 00:00:00-05:00,24.18000030517578,23.888999938964844,24.354999542236328,23.888999938964844,76.0
2,2023-12-07 00:00:00-05:00,23.920000076293945,23.73200035095215,23.934999465942383,23.73200035095215,107.0
2,2023-12-08 00:00:00-05:00,23.815000534057617,22.97100067138672,23.815000534057617,22.969999313354492,164.0
2,2023-12-11 00:00:00-05:00,23.049999237060547,22.773000717163086,23.049999237060547,22.7549991607666,54.0
2,2023-12-12 00:00:00-05:00,22.78499984741211,22.72800064086914,22.78499984741211,22.72800064086914,3.0
